repo,number,state,created_at,merged_at,closed_at,additions,deletions,changed_files,description_length,comments,reviews,time_to_merge,time_to_close
freeCodeCamp/freeCodeCamp,58969,MERGED,2025-02-24T17:09:46Z,2025-02-26T15:23:54Z,2025-02-26T15:23:54Z,124,3,3,750,0,3,46.23555555555556,46.23555555555556
freeCodeCamp/freeCodeCamp,58967,MERGED,2025-02-24T15:51:26Z,2025-02-27T19:17:58Z,2025-02-27T19:17:58Z,423,7,7,733,0,3,75.44222222222223,75.44222222222223
freeCodeCamp/freeCodeCamp,58964,MERGED,2025-02-24T14:49:04Z,2025-02-24T17:28:31Z,2025-02-24T17:28:31Z,1,1,1,808,0,2,2.6575,2.6575
freeCodeCamp/freeCodeCamp,58963,MERGED,2025-02-24T14:03:49Z,2025-02-24T17:28:52Z,2025-02-24T17:28:53Z,1,1,1,47,0,2,3.4175,3.4175
freeCodeCamp/freeCodeCamp,58960,MERGED,2025-02-24T12:26:19Z,2025-02-24T17:34:45Z,2025-02-24T17:34:45Z,70,72,10,45,0,2,5.140555555555555,5.140555555555555
freeCodeCamp/freeCodeCamp,58956,MERGED,2025-02-24T04:07:15Z,2025-02-24T14:33:13Z,2025-02-24T14:33:13Z,4,8,2,830,0,2,10.432777777777778,10.432777777777778
freeCodeCamp/freeCodeCamp,58955,MERGED,2025-02-24T01:32:43Z,2025-02-24T10:28:56Z,2025-02-24T10:28:56Z,1,1,1,750,0,2,8.936944444444444,8.936944444444444
freeCodeCamp/freeCodeCamp,58953,MERGED,2025-02-23T20:55:53Z,2025-03-07T09:09:30Z,2025-03-07T09:09:30Z,26,26,7,750,4,10,276.2269444444444,276.2269444444444
freeCodeCamp/freeCodeCamp,58949,MERGED,2025-02-23T12:21:24Z,2025-04-02T18:43:48Z,2025-04-02T18:43:48Z,1,1,1,676,2,3,918.3733333333333,918.3733333333333
freeCodeCamp/freeCodeCamp,58948,MERGED,2025-02-23T11:59:25Z,2025-03-03T19:54:35Z,2025-03-03T19:54:35Z,1,1,1,750,4,3,199.91944444444445,199.91944444444445
freeCodeCamp/freeCodeCamp,58946,MERGED,2025-02-23T00:13:04Z,2025-02-24T11:15:55Z,2025-02-24T11:15:55Z,4,16,1,838,0,4,35.0475,35.0475
freeCodeCamp/freeCodeCamp,58943,MERGED,2025-02-22T15:06:11Z,2025-03-05T03:19:44Z,2025-03-05T03:19:44Z,13942,39,139,852,6,8,252.22583333333333,252.22583333333333
freeCodeCamp/freeCodeCamp,58942,MERGED,2025-02-22T08:34:25Z,2025-02-25T09:28:27Z,2025-02-25T09:28:28Z,16,4,1,1094,3,3,72.90055555555556,72.90055555555556
freeCodeCamp/freeCodeCamp,58940,MERGED,2025-02-22T07:51:37Z,2025-02-22T09:03:02Z,2025-02-22T09:03:02Z,4,4,1,789,0,2,1.1902777777777778,1.1902777777777778
freeCodeCamp/freeCodeCamp,58937,MERGED,2025-02-21T17:49:23Z,2025-02-25T06:43:23Z,2025-02-25T06:43:23Z,2,3,2,781,0,2,84.9,84.9
freeCodeCamp/freeCodeCamp,58935,MERGED,2025-02-21T17:00:17Z,2025-02-21T21:23:43Z,2025-02-21T21:23:43Z,2,2,1,751,1,2,4.390555555555555,4.390555555555555
freeCodeCamp/freeCodeCamp,58934,MERGED,2025-02-21T15:28:23Z,2025-02-24T17:14:09Z,2025-02-24T17:14:09Z,22,3,1,735,0,2,73.76277777777777,73.76277777777777
freeCodeCamp/freeCodeCamp,58933,MERGED,2025-02-21T15:00:07Z,2025-02-24T17:15:24Z,2025-02-24T17:15:24Z,9,2,1,735,0,2,74.25472222222223,74.25472222222223
freeCodeCamp/freeCodeCamp,58929,MERGED,2025-02-21T12:52:35Z,2025-02-28T15:16:48Z,2025-02-28T15:16:48Z,172,2,2,735,0,4,170.4036111111111,170.4036111111111
freeCodeCamp/freeCodeCamp,58928,MERGED,2025-02-21T11:10:20Z,2025-02-21T14:01:52Z,2025-02-21T14:01:52Z,30,40,3,828,0,2,2.858888888888889,2.858888888888889
freeCodeCamp/freeCodeCamp,58925,MERGED,2025-02-21T09:20:49Z,2025-02-23T01:29:00Z,2025-02-23T01:29:00Z,32,68,2,924,0,2,40.13638888888889,40.13638888888889
freeCodeCamp/freeCodeCamp,58924,MERGED,2025-02-21T09:16:40Z,2025-02-24T17:13:10Z,2025-02-24T17:13:10Z,94,83,3,1211,0,2,79.94166666666666,79.94166666666666
freeCodeCamp/freeCodeCamp,58920,MERGED,2025-02-21T01:08:09Z,2025-02-24T08:47:23Z,2025-02-24T08:47:23Z,6,20,4,649,0,2,79.65388888888889,79.65388888888889
freeCodeCamp/freeCodeCamp,58916,MERGED,2025-02-20T16:05:54Z,2025-02-20T18:34:50Z,2025-02-20T18:34:50Z,1,1,1,750,1,2,2.482222222222222,2.482222222222222
freeCodeCamp/freeCodeCamp,58913,MERGED,2025-02-20T12:47:59Z,2025-02-21T07:41:53Z,2025-02-21T07:41:53Z,1,1,1,668,0,2,18.898333333333333,18.898333333333333
freeCodeCamp/freeCodeCamp,58912,MERGED,2025-02-20T11:47:12Z,2025-02-25T20:35:34Z,2025-02-25T20:35:34Z,1276,179,6,880,1,4,128.8061111111111,128.8061111111111
freeCodeCamp/freeCodeCamp,58906,MERGED,2025-02-20T05:48:15Z,2025-02-20T14:29:01Z,2025-02-20T14:29:01Z,10,10,1,410,0,2,8.679444444444444,8.679444444444444
freeCodeCamp/freeCodeCamp,58905,MERGED,2025-02-19T23:04:03Z,2025-02-20T05:36:21Z,2025-02-20T05:36:21Z,13,8,1,750,1,2,6.538333333333333,6.538333333333333
freeCodeCamp/freeCodeCamp,58904,MERGED,2025-02-19T22:03:23Z,2025-02-25T16:35:34Z,2025-02-25T16:35:34Z,2,2,1,750,2,2,138.5363888888889,138.5363888888889
freeCodeCamp/freeCodeCamp,58902,MERGED,2025-02-19T14:57:25Z,2025-02-24T14:41:12Z,2025-02-24T14:41:12Z,3,2,1,750,0,2,119.72972222222222,119.72972222222222
freeCodeCamp/freeCodeCamp,58901,MERGED,2025-02-19T13:51:13Z,2025-02-20T14:52:14Z,2025-02-20T14:52:14Z,1,1,1,47,0,2,25.016944444444444,25.016944444444444
freeCodeCamp/freeCodeCamp,58900,MERGED,2025-02-19T12:32:10Z,2025-02-20T14:22:16Z,2025-02-20T14:22:16Z,20,60,10,45,0,2,25.835,25.835
freeCodeCamp/freeCodeCamp,58899,MERGED,2025-02-19T12:04:45Z,2025-02-20T14:49:43Z,2025-02-20T14:49:43Z,1,1,1,762,0,2,26.749444444444446,26.749444444444446
freeCodeCamp/freeCodeCamp,58897,MERGED,2025-02-19T11:29:32Z,2025-02-24T14:38:51Z,2025-02-24T14:38:51Z,400,7,7,750,0,3,123.15527777777778,123.15527777777778
freeCodeCamp/freeCodeCamp,58896,MERGED,2025-02-19T10:32:57Z,2025-02-25T07:16:39Z,2025-02-25T07:16:39Z,272,6,5,750,0,4,140.72833333333332,140.72833333333332
freeCodeCamp/freeCodeCamp,58894,MERGED,2025-02-19T08:46:22Z,2025-02-19T23:42:11Z,2025-02-19T23:42:11Z,3,3,1,806,1,2,14.930277777777778,14.930277777777778
freeCodeCamp/freeCodeCamp,58893,MERGED,2025-02-19T08:07:19Z,2025-02-27T07:05:37Z,2025-02-27T07:05:37Z,400,7,5,750,0,3,190.97166666666666,190.97166666666666
freeCodeCamp/freeCodeCamp,58891,MERGED,2025-02-19T06:44:32Z,2025-03-04T14:10:53Z,2025-03-04T14:10:53Z,519,0,1,553,0,5,319.43916666666667,319.43916666666667
freeCodeCamp/freeCodeCamp,58890,MERGED,2025-02-19T03:09:05Z,2025-02-20T07:50:44Z,2025-02-20T07:50:44Z,1,1,1,406,1,2,28.694166666666668,28.694166666666668
freeCodeCamp/freeCodeCamp,58889,MERGED,2025-02-19T02:52:54Z,2025-03-26T12:50:30Z,2025-03-26T12:50:30Z,79,4,4,888,1,2,849.96,849.96
freeCodeCamp/freeCodeCamp,58886,CLOSED,2025-02-18T20:36:46Z,,2025-03-23T00:41:24Z,8,0,1,1057,2,4,,772.0772222222222
freeCodeCamp/freeCodeCamp,58881,MERGED,2025-02-18T19:28:33Z,2025-03-17T11:39:51Z,2025-03-17T11:39:51Z,5,2,1,843,3,5,640.1883333333334,640.1883333333334
freeCodeCamp/freeCodeCamp,58880,MERGED,2025-02-18T18:17:11Z,2025-02-19T23:47:44Z,2025-02-19T23:47:44Z,4,4,1,575,2,4,29.509166666666665,29.509166666666665
freeCodeCamp/freeCodeCamp,58877,MERGED,2025-02-18T16:35:46Z,2025-02-23T21:37:53Z,2025-02-23T21:37:53Z,6,0,1,1040,1,6,125.03527777777778,125.03527777777778
freeCodeCamp/freeCodeCamp,58871,MERGED,2025-02-18T12:33:58Z,2025-02-26T09:15:19Z,2025-02-26T09:15:19Z,0,9,1,722,0,2,188.68916666666667,188.68916666666667
freeCodeCamp/freeCodeCamp,58864,MERGED,2025-02-18T07:39:57Z,2025-02-18T10:06:07Z,2025-02-18T10:06:08Z,1,1,1,829,1,2,2.436111111111111,2.436111111111111
freeCodeCamp/freeCodeCamp,58861,MERGED,2025-02-18T03:31:42Z,2025-02-20T12:33:54Z,2025-02-20T12:33:54Z,1,1,1,750,0,3,57.03666666666667,57.03666666666667
freeCodeCamp/freeCodeCamp,58860,MERGED,2025-02-18T02:55:29Z,2025-02-19T23:38:11Z,2025-02-19T23:38:11Z,114,12,1,840,1,4,44.711666666666666,44.711666666666666
freeCodeCamp/freeCodeCamp,58855,CLOSED,2025-02-18T00:00:36Z,,2025-02-18T02:55:07Z,110,12,1,855,4,1,,2.908611111111111
freeCodeCamp/freeCodeCamp,58854,MERGED,2025-02-17T23:14:16Z,2025-02-18T02:29:29Z,2025-02-18T02:29:29Z,1,1,1,984,4,2,3.2536111111111112,3.2536111111111112
freeCodeCamp/freeCodeCamp,58853,MERGED,2025-02-17T23:03:46Z,2025-02-18T02:32:14Z,2025-02-18T02:32:14Z,1,1,1,411,0,2,3.4744444444444444,3.4744444444444444
freeCodeCamp/freeCodeCamp,58846,MERGED,2025-02-17T19:23:33Z,2025-02-17T22:13:05Z,2025-02-17T22:13:05Z,0,1,1,668,1,2,2.8255555555555554,2.8255555555555554
freeCodeCamp/freeCodeCamp,58843,MERGED,2025-02-17T17:14:47Z,2025-02-20T07:55:44Z,2025-02-20T07:55:44Z,78,10,1,750,2,3,62.6825,62.6825
freeCodeCamp/freeCodeCamp,58841,MERGED,2025-02-17T16:28:55Z,2025-02-17T22:16:02Z,2025-02-17T22:16:02Z,18,3,1,1455,0,3,5.785277777777778,5.785277777777778
freeCodeCamp/freeCodeCamp,58833,MERGED,2025-02-17T14:11:26Z,2025-02-18T07:19:21Z,2025-02-18T07:19:21Z,1,1,1,770,0,2,17.131944444444443,17.131944444444443
freeCodeCamp/freeCodeCamp,58832,MERGED,2025-02-17T14:01:00Z,2025-03-26T23:26:33Z,2025-03-26T23:26:33Z,46,11,6,1103,2,9,897.4258333333333,897.4258333333333
freeCodeCamp/freeCodeCamp,58831,MERGED,2025-02-17T13:51:46Z,2025-02-18T07:20:05Z,2025-02-18T07:20:05Z,1,1,1,47,0,2,17.471944444444443,17.471944444444443
freeCodeCamp/freeCodeCamp,58829,MERGED,2025-02-17T12:44:53Z,2025-02-18T06:48:11Z,2025-02-18T06:48:11Z,0,19,1,846,0,2,18.055,18.055
freeCodeCamp/freeCodeCamp,58828,MERGED,2025-02-17T12:26:43Z,2025-02-18T06:10:24Z,2025-02-18T06:10:24Z,62,22,10,45,0,2,17.728055555555557,17.728055555555557
freeCodeCamp/freeCodeCamp,58825,MERGED,2025-02-16T22:44:03Z,2025-02-17T10:22:07Z,2025-02-17T10:22:07Z,1,1,1,750,0,2,11.634444444444444,11.634444444444444
freeCodeCamp/freeCodeCamp,58824,MERGED,2025-02-16T21:45:56Z,2025-02-20T13:42:41Z,2025-02-20T13:42:41Z,1,1,1,1567,4,3,87.94583333333334,87.94583333333334
freeCodeCamp/freeCodeCamp,58821,MERGED,2025-02-16T06:30:51Z,2025-02-18T10:50:32Z,2025-02-18T10:50:32Z,139,4,1,753,1,5,52.32805555555556,52.32805555555556
freeCodeCamp/freeCodeCamp,58818,MERGED,2025-02-15T08:53:54Z,2025-02-17T14:47:28Z,2025-02-17T14:47:28Z,10,10,1,406,0,2,53.89277777777778,53.89277777777778
freeCodeCamp/freeCodeCamp,58815,MERGED,2025-02-15T02:20:56Z,2025-02-15T05:21:31Z,2025-02-15T05:21:31Z,3,3,2,893,0,2,3.0097222222222224,3.0097222222222224
freeCodeCamp/freeCodeCamp,58814,MERGED,2025-02-15T00:29:40Z,2025-02-28T11:34:39Z,2025-02-28T11:34:39Z,513,0,1,555,0,5,323.0830555555556,323.0830555555556
freeCodeCamp/freeCodeCamp,58813,MERGED,2025-02-14T22:07:58Z,2025-02-18T11:24:25Z,2025-02-18T11:24:25Z,95,95,20,730,1,3,85.27416666666667,85.27416666666667
freeCodeCamp/freeCodeCamp,58812,MERGED,2025-02-14T19:52:39Z,2025-04-03T10:46:04Z,2025-04-03T10:46:04Z,165,201,5,1093,3,2,1142.8902777777778,1142.8902777777778
freeCodeCamp/freeCodeCamp,58810,MERGED,2025-02-14T19:01:16Z,2025-02-21T08:50:40Z,2025-02-21T08:50:40Z,489,0,1,553,0,2,157.82333333333332,157.82333333333332
freeCodeCamp/freeCodeCamp,58808,MERGED,2025-02-14T15:39:18Z,2025-02-15T03:43:38Z,2025-02-15T03:43:38Z,6,3,2,907,0,2,12.072222222222223,12.072222222222223
freeCodeCamp/freeCodeCamp,58806,MERGED,2025-02-14T15:08:18Z,2025-02-15T03:44:54Z,2025-02-15T03:44:54Z,4,10,1,826,0,2,12.61,12.61
freeCodeCamp/freeCodeCamp,58805,MERGED,2025-02-14T14:52:57Z,2025-02-15T03:44:31Z,2025-02-15T03:44:31Z,1,1,1,1109,0,2,12.859444444444444,12.859444444444444
freeCodeCamp/freeCodeCamp,58804,MERGED,2025-02-14T11:12:11Z,2025-02-15T12:46:07Z,2025-02-15T12:46:07Z,52,52,25,897,1,4,25.565555555555555,25.565555555555555
freeCodeCamp/freeCodeCamp,58803,MERGED,2025-02-14T09:30:55Z,2025-02-14T10:37:50Z,2025-02-14T10:37:50Z,29,24,1,750,0,5,1.1152777777777778,1.1152777777777778
freeCodeCamp/freeCodeCamp,58802,MERGED,2025-02-14T09:22:25Z,2025-02-24T14:10:52Z,2025-02-24T14:10:52Z,471,8,8,750,0,4,244.8075,244.8075
freeCodeCamp/freeCodeCamp,58800,MERGED,2025-02-14T02:15:19Z,2025-02-14T07:00:34Z,2025-02-14T07:00:34Z,10,10,10,750,0,2,4.754166666666666,4.754166666666666
freeCodeCamp/freeCodeCamp,58799,MERGED,2025-02-14T02:06:49Z,2025-02-14T05:35:13Z,2025-02-14T05:35:14Z,13,13,13,750,0,2,3.473333333333333,3.473333333333333
freeCodeCamp/freeCodeCamp,58798,MERGED,2025-02-14T02:00:45Z,2025-02-14T05:37:24Z,2025-02-14T05:37:24Z,5,5,5,750,0,2,3.6108333333333333,3.6108333333333333
freeCodeCamp/freeCodeCamp,58797,MERGED,2025-02-14T01:52:55Z,2025-02-14T07:02:45Z,2025-02-14T07:02:45Z,17,17,17,750,0,2,5.163888888888889,5.163888888888889
freeCodeCamp/freeCodeCamp,58796,MERGED,2025-02-14T01:42:28Z,2025-02-14T05:38:13Z,2025-02-14T05:38:13Z,5,5,5,750,0,2,3.9291666666666667,3.9291666666666667
freeCodeCamp/freeCodeCamp,58795,MERGED,2025-02-14T01:35:56Z,2025-02-14T05:36:34Z,2025-02-14T05:36:34Z,10,10,10,750,0,2,4.010555555555555,4.010555555555555
freeCodeCamp/freeCodeCamp,58794,MERGED,2025-02-14T01:26:46Z,2025-02-14T08:25:10Z,2025-02-14T08:25:10Z,16,16,16,750,0,4,6.973333333333334,6.973333333333334
freeCodeCamp/freeCodeCamp,58793,MERGED,2025-02-14T01:03:58Z,2025-02-14T06:39:34Z,2025-02-14T06:39:34Z,9,9,9,750,0,2,5.593333333333334,5.593333333333334
freeCodeCamp/freeCodeCamp,58792,MERGED,2025-02-14T00:47:26Z,2025-02-14T05:27:11Z,2025-02-14T05:27:11Z,13,13,13,750,0,2,4.6625,4.6625
freeCodeCamp/freeCodeCamp,58791,MERGED,2025-02-14T00:29:45Z,2025-02-14T05:26:03Z,2025-02-14T05:26:03Z,23,23,23,750,0,2,4.9383333333333335,4.9383333333333335
freeCodeCamp/freeCodeCamp,58790,MERGED,2025-02-14T00:09:02Z,2025-02-14T05:22:45Z,2025-02-14T05:22:45Z,11,11,11,750,0,2,5.228611111111111,5.228611111111111
freeCodeCamp/freeCodeCamp,58789,MERGED,2025-02-13T23:32:14Z,2025-02-14T05:21:18Z,2025-02-14T05:21:18Z,6,6,6,752,0,2,5.817777777777778,5.817777777777778
freeCodeCamp/freeCodeCamp,58788,MERGED,2025-02-13T23:16:06Z,2025-02-14T05:19:04Z,2025-02-14T05:19:04Z,10,10,10,759,0,2,6.049444444444444,6.049444444444444
freeCodeCamp/freeCodeCamp,58783,MERGED,2025-02-13T21:29:55Z,2025-02-13T23:18:35Z,2025-02-13T23:18:35Z,8,4,3,547,0,3,1.8111111111111111,1.8111111111111111
freeCodeCamp/freeCodeCamp,58780,MERGED,2025-02-13T19:50:45Z,2025-02-13T21:22:14Z,2025-02-13T21:22:14Z,4,4,4,1015,0,5,1.5247222222222223,1.5247222222222223
freeCodeCamp/freeCodeCamp,58764,MERGED,2025-02-13T18:04:47Z,2025-02-13T20:22:39Z,2025-02-13T20:22:39Z,3,3,1,1415,0,2,2.2977777777777777,2.2977777777777777
freeCodeCamp/freeCodeCamp,58763,MERGED,2025-02-13T12:49:59Z,2025-03-05T20:36:13Z,2025-03-05T20:36:13Z,123,103,2,736,0,3,487.7705555555556,487.7705555555556
freeCodeCamp/freeCodeCamp,58761,MERGED,2025-02-13T11:21:50Z,2025-02-14T04:25:31Z,2025-02-14T04:25:31Z,166,44,14,1106,0,2,17.06138888888889,17.06138888888889
freeCodeCamp/freeCodeCamp,58759,MERGED,2025-02-13T07:28:57Z,2025-02-13T11:59:58Z,2025-02-13T11:59:58Z,3,3,1,750,1,2,4.516944444444444,4.516944444444444
freeCodeCamp/freeCodeCamp,58757,MERGED,2025-02-12T22:54:00Z,2025-02-13T09:47:06Z,2025-02-13T09:47:06Z,0,1,1,750,0,2,10.885,10.885
freeCodeCamp/freeCodeCamp,58753,MERGED,2025-02-12T20:56:48Z,2025-02-13T23:18:07Z,2025-02-13T23:18:07Z,8,0,1,750,0,3,26.35527777777778,26.35527777777778
freeCodeCamp/freeCodeCamp,58747,MERGED,2025-02-12T17:12:49Z,2025-02-18T07:48:20Z,2025-02-18T07:48:20Z,10,9,1,911,0,4,134.59194444444444,134.59194444444444
freeCodeCamp/freeCodeCamp,58746,MERGED,2025-02-12T16:45:19Z,2025-02-12T19:40:52Z,2025-02-12T19:40:52Z,4,1,1,1293,0,3,2.9258333333333333,2.9258333333333333
freeCodeCamp/freeCodeCamp,58745,MERGED,2025-02-12T16:42:44Z,2025-02-12T20:55:13Z,2025-02-12T20:55:13Z,1,1,1,763,5,2,4.208055555555555,4.208055555555555
freeCodeCamp/freeCodeCamp,58744,MERGED,2025-02-12T16:28:46Z,2025-02-12T20:55:39Z,2025-02-12T20:55:39Z,3,3,3,830,0,2,4.448055555555555,4.448055555555555
freeCodeCamp/freeCodeCamp,58743,MERGED,2025-02-12T16:03:23Z,2025-02-14T09:46:10Z,2025-02-14T09:46:10Z,81,72,33,1101,1,2,41.713055555555556,41.713055555555556
freeCodeCamp/freeCodeCamp,58742,MERGED,2025-02-12T15:57:45Z,2025-02-18T13:49:36Z,2025-02-18T13:49:36Z,20,25,1,839,11,3,141.86416666666668,141.86416666666668
freeCodeCamp/freeCodeCamp,58736,MERGED,2025-02-12T14:08:16Z,2025-02-12T15:53:21Z,2025-02-12T15:53:21Z,1,1,1,47,0,2,1.7513888888888889,1.7513888888888889
freeCodeCamp/freeCodeCamp,58735,MERGED,2025-02-12T12:26:41Z,2025-02-12T14:14:26Z,2025-02-12T14:14:26Z,17,27,11,45,0,2,1.7958333333333334,1.7958333333333334
freeCodeCamp/freeCodeCamp,58733,MERGED,2025-02-12T11:41:04Z,2025-02-12T13:37:40Z,2025-02-12T13:37:40Z,1,4,1,827,0,1,1.9433333333333334,1.9433333333333334
freeCodeCamp/freeCodeCamp,58731,MERGED,2025-02-12T10:25:50Z,2025-02-18T06:54:48Z,2025-02-18T06:54:48Z,18,4,3,1190,0,2,140.48277777777778,140.48277777777778
freeCodeCamp/freeCodeCamp,58730,CLOSED,2025-02-12T09:16:03Z,,2025-02-23T20:38:12Z,20,145,15,750,2,1,,275.3691666666667
freeCodeCamp/freeCodeCamp,58727,MERGED,2025-02-12T02:47:51Z,2025-02-12T07:52:53Z,2025-02-12T07:52:53Z,1,1,1,750,1,2,5.083888888888889,5.083888888888889
freeCodeCamp/freeCodeCamp,58723,MERGED,2025-02-11T21:49:55Z,2025-02-24T15:00:14Z,2025-02-24T15:00:14Z,436,25,1,750,2,4,305.1719444444444,305.1719444444444
freeCodeCamp/freeCodeCamp,58721,MERGED,2025-02-11T19:07:54Z,2025-03-11T09:42:17Z,2025-03-11T09:42:17Z,29,29,7,1115,0,2,662.5730555555556,662.5730555555556
freeCodeCamp/freeCodeCamp,58720,MERGED,2025-02-11T19:04:55Z,2025-02-13T13:49:10Z,2025-02-13T13:49:10Z,3,1,1,751,0,7,42.7375,42.7375
freeCodeCamp/freeCodeCamp,58718,MERGED,2025-02-11T18:01:22Z,2025-02-11T20:39:33Z,2025-02-11T20:39:34Z,499,0,9,789,0,3,2.636388888888889,2.636388888888889
freeCodeCamp/freeCodeCamp,58714,MERGED,2025-02-11T15:39:43Z,2025-02-12T23:54:27Z,2025-02-12T23:54:27Z,442,0,8,750,0,4,32.245555555555555,32.245555555555555
freeCodeCamp/freeCodeCamp,58713,MERGED,2025-02-11T14:59:14Z,2025-02-18T11:45:28Z,2025-02-18T11:45:28Z,54,51,2,736,1,2,164.77055555555555,164.77055555555555
freeCodeCamp/freeCodeCamp,58712,MERGED,2025-02-11T14:43:39Z,2025-02-13T11:25:59Z,2025-02-13T11:25:59Z,228,188,2,736,0,2,44.705555555555556,44.705555555555556
freeCodeCamp/freeCodeCamp,58711,MERGED,2025-02-11T14:12:27Z,2025-02-13T18:17:46Z,2025-02-13T18:17:46Z,479,0,1,553,0,3,52.08861111111111,52.08861111111111
freeCodeCamp/freeCodeCamp,58710,MERGED,2025-02-11T13:04:14Z,2025-02-11T16:22:33Z,2025-02-11T16:22:33Z,4,4,1,889,0,2,3.305277777777778,3.305277777777778
freeCodeCamp/freeCodeCamp,58709,MERGED,2025-02-11T12:58:14Z,2025-02-11T15:44:04Z,2025-02-11T15:44:04Z,266,418,2,789,1,2,2.763888888888889,2.763888888888889
freeCodeCamp/freeCodeCamp,58708,MERGED,2025-02-11T12:16:58Z,2025-02-18T17:18:35Z,2025-02-18T17:18:35Z,678,11,11,750,0,7,173.02694444444444,173.02694444444444
freeCodeCamp/freeCodeCamp,58707,MERGED,2025-02-11T11:40:13Z,2025-02-14T10:06:17Z,2025-02-14T10:06:17Z,38,32,2,1996,10,10,70.43444444444444,70.43444444444444
freeCodeCamp/freeCodeCamp,58706,MERGED,2025-02-11T10:18:52Z,2025-02-25T13:46:56Z,2025-02-25T13:46:56Z,491,7,7,750,1,9,339.46777777777777,339.46777777777777
freeCodeCamp/freeCodeCamp,58702,CLOSED,2025-02-11T07:50:53Z,,2025-02-25T11:41:42Z,3,0,1,652,3,5,,339.84694444444443
freeCodeCamp/freeCodeCamp,58700,MERGED,2025-02-11T07:47:15Z,2025-02-11T09:59:23Z,2025-02-11T09:59:23Z,1,1,1,410,0,2,2.2022222222222223,2.2022222222222223
freeCodeCamp/freeCodeCamp,58697,MERGED,2025-02-11T01:08:32Z,2025-02-18T23:49:31Z,2025-02-18T23:49:31Z,2,2,1,750,1,4,190.68305555555557,190.68305555555557
freeCodeCamp/freeCodeCamp,58696,MERGED,2025-02-10T21:24:00Z,2025-02-11T17:53:47Z,2025-02-11T17:53:47Z,1,1,1,904,0,2,20.496388888888887,20.496388888888887
freeCodeCamp/freeCodeCamp,58695,MERGED,2025-02-10T20:58:03Z,2025-02-18T16:07:50Z,2025-02-18T16:07:50Z,154,3,2,799,1,4,187.16305555555556,187.16305555555556
freeCodeCamp/freeCodeCamp,58694,MERGED,2025-02-10T20:39:05Z,2025-02-10T21:59:59Z,2025-02-10T21:59:59Z,16,8,1,412,1,2,1.3483333333333334,1.3483333333333334
freeCodeCamp/freeCodeCamp,58693,MERGED,2025-02-10T20:30:37Z,2025-02-10T21:44:54Z,2025-02-10T21:44:54Z,1,1,1,811,0,2,1.2380555555555555,1.2380555555555555
freeCodeCamp/freeCodeCamp,58692,MERGED,2025-02-10T20:28:53Z,2025-02-17T14:36:02Z,2025-02-17T14:36:02Z,134,1,1,1658,3,2,162.11916666666667,162.11916666666667
freeCodeCamp/freeCodeCamp,58691,MERGED,2025-02-10T20:18:56Z,2025-02-14T06:21:39Z,2025-02-14T06:21:39Z,456,6,4,799,0,3,82.04527777777778,82.04527777777778
freeCodeCamp/freeCodeCamp,58690,MERGED,2025-02-10T19:19:54Z,2025-02-11T17:47:00Z,2025-02-11T17:47:00Z,296,5,4,800,0,3,22.451666666666668,22.451666666666668
freeCodeCamp/freeCodeCamp,58689,MERGED,2025-02-10T19:05:58Z,2025-02-10T21:06:24Z,2025-02-10T21:06:24Z,2,2,2,826,0,2,2.007222222222222,2.007222222222222
freeCodeCamp/freeCodeCamp,58682,MERGED,2025-02-10T14:15:51Z,2025-02-10T15:35:54Z,2025-02-10T15:35:54Z,4,4,1,750,3,2,1.3341666666666667,1.3341666666666667
freeCodeCamp/freeCodeCamp,58680,MERGED,2025-02-10T13:07:45Z,2025-04-08T08:46:39Z,2025-04-08T08:46:39Z,118,225,8,899,0,2,1363.6483333333333,1363.6483333333333
freeCodeCamp/freeCodeCamp,58679,MERGED,2025-02-10T13:01:36Z,2025-02-10T22:56:30Z,2025-02-10T22:56:30Z,22,22,1,751,0,3,9.915,9.915
freeCodeCamp/freeCodeCamp,58678,MERGED,2025-02-10T12:44:06Z,2025-02-10T15:28:02Z,2025-02-10T15:28:02Z,1,2,1,510,1,3,2.732222222222222,2.732222222222222
freeCodeCamp/freeCodeCamp,58677,MERGED,2025-02-10T12:42:46Z,2025-02-11T12:14:37Z,2025-02-11T12:14:37Z,5,6,2,975,1,4,23.530833333333334,23.530833333333334
freeCodeCamp/freeCodeCamp,58676,MERGED,2025-02-10T12:25:57Z,2025-02-10T17:14:25Z,2025-02-10T17:14:25Z,90,202,11,45,0,2,4.807777777777778,4.807777777777778
freeCodeCamp/freeCodeCamp,58675,MERGED,2025-02-10T12:22:26Z,2025-02-11T09:07:53Z,2025-02-11T09:07:53Z,491,583,44,1079,0,2,20.7575,20.7575
freeCodeCamp/freeCodeCamp,58674,MERGED,2025-02-10T10:50:34Z,2025-03-13T20:00:40Z,2025-03-13T20:00:40Z,14096,44,141,712,1,5,753.1683333333333,753.1683333333333
freeCodeCamp/freeCodeCamp,58672,MERGED,2025-02-10T10:05:42Z,2025-02-10T14:37:50Z,2025-02-10T14:37:50Z,14,1,1,818,0,2,4.535555555555556,4.535555555555556
freeCodeCamp/freeCodeCamp,58671,MERGED,2025-02-10T09:52:13Z,2025-03-07T10:28:44Z,2025-03-07T10:28:44Z,3,107,106,751,6,5,600.6086111111111,600.6086111111111
freeCodeCamp/freeCodeCamp,58670,MERGED,2025-02-10T09:10:41Z,2025-02-10T12:37:48Z,2025-02-10T12:37:48Z,2,2,1,1577,2,2,3.4519444444444445,3.4519444444444445
