repo,number,state,created_at,merged_at,closed_at,additions,deletions,changed_files,description_length,comments,reviews,time_to_merge,time_to_close
freeCodeCamp/freeCodeCamp,17089,MERGED,2018-04-27T13:55:20Z,2018-04-27T18:18:09Z,2018-04-27T18:18:09Z,1,1,1,2139,1,1,4.380277777777778,4.380277777777778
freeCodeCamp/freeCodeCamp,17093,MERGED,2018-04-29T02:41:34Z,2018-05-09T00:09:14Z,2018-05-09T00:09:14Z,2,2,1,2408,6,2,237.4611111111111,237.4611111111111
freeCodeCamp/freeCodeCamp,17096,MERGED,2018-04-29T19:28:43Z,2018-05-02T20:31:45Z,2018-05-02T20:31:45Z,1,1,1,2092,2,1,73.05055555555556,73.05055555555556
freeCodeCamp/freeCodeCamp,17097,MERGED,2018-04-30T04:57:52Z,2018-05-03T13:01:43Z,2018-05-03T13:01:43Z,1,1,1,2418,2,1,80.06416666666667,80.06416666666667
freeCodeCamp/freeCodeCamp,17100,MERGED,2018-05-01T20:59:20Z,2018-05-02T20:31:06Z,2018-05-02T20:31:06Z,1,1,1,2044,4,1,23.529444444444444,23.529444444444444
freeCodeCamp/freeCodeCamp,17102,MERGED,2018-05-01T21:30:53Z,2018-05-03T13:03:09Z,2018-05-03T13:03:09Z,2,2,1,1084,2,1,39.53777777777778,39.53777777777778
freeCodeCamp/freeCodeCamp,17104,MERGED,2018-05-03T01:40:14Z,2018-05-14T08:37:48Z,2018-05-14T08:37:48Z,5,1,1,1055,5,1,270.95944444444444,270.95944444444444
freeCodeCamp/freeCodeCamp,17105,MERGED,2018-05-03T01:54:35Z,2018-05-03T13:04:44Z,2018-05-03T13:04:44Z,2,2,1,970,0,1,11.169166666666667,11.169166666666667
freeCodeCamp/freeCodeCamp,17110,CLOSED,2018-05-04T07:17:56Z,,2018-05-15T20:05:07Z,235,174,5,0,1,1,,276.7863888888889
freeCodeCamp/freeCodeCamp,17113,MERGED,2018-05-04T14:52:59Z,2018-05-04T16:18:15Z,2018-05-04T16:18:15Z,25,3,4,1926,4,3,1.4211111111111112,1.4211111111111112
freeCodeCamp/freeCodeCamp,17126,MERGED,2018-05-05T13:01:56Z,2018-05-08T19:43:20Z,2018-05-08T19:43:20Z,8,20,1,2856,6,1,78.69,78.69
freeCodeCamp/freeCodeCamp,17127,MERGED,2018-05-05T13:06:11Z,2018-05-06T16:18:18Z,2018-05-06T16:18:18Z,8,8,1,2909,0,1,27.201944444444443,27.201944444444443
freeCodeCamp/freeCodeCamp,17132,CLOSED,2018-05-06T16:16:24Z,,2018-05-10T10:23:34Z,64,29,5,14,0,2,,90.11944444444444
freeCodeCamp/freeCodeCamp,17133,CLOSED,2018-05-06T16:33:14Z,,2018-05-10T10:23:35Z,0,544,15,0,2,1,,89.83916666666667
freeCodeCamp/freeCodeCamp,17140,MERGED,2018-05-08T13:50:56Z,2018-05-08T19:53:02Z,2018-05-08T19:53:02Z,10,10,1,3109,3,1,6.035,6.035
freeCodeCamp/freeCodeCamp,17142,MERGED,2018-05-09T11:53:48Z,2018-05-12T02:15:56Z,2018-05-12T02:15:56Z,11,6,1,3247,6,2,62.36888888888889,62.36888888888889
freeCodeCamp/freeCodeCamp,17144,MERGED,2018-05-10T08:45:12Z,2018-05-14T07:34:51Z,2018-05-14T07:34:51Z,108,16,7,2,3,7,94.8275,94.8275
freeCodeCamp/freeCodeCamp,17145,MERGED,2018-05-10T10:52:26Z,2018-05-11T21:00:46Z,2018-05-11T21:00:46Z,9,6,1,2443,2,1,34.138888888888886,34.138888888888886
freeCodeCamp/freeCodeCamp,17146,MERGED,2018-05-10T11:29:21Z,2018-05-11T21:23:29Z,2018-05-11T21:23:29Z,4,4,1,3363,3,1,33.90222222222222,33.90222222222222
freeCodeCamp/freeCodeCamp,17149,MERGED,2018-05-11T14:47:15Z,2018-05-15T16:36:37Z,2018-05-15T16:36:37Z,2,2,1,1385,7,1,97.82277777777777,97.82277777777777
freeCodeCamp/freeCodeCamp,17150,MERGED,2018-05-11T15:56:49Z,2018-05-15T05:12:05Z,2018-05-15T05:12:05Z,693,9738,172,205,7,1,85.25444444444445,85.25444444444445
freeCodeCamp/freeCodeCamp,17152,MERGED,2018-05-12T14:20:14Z,2018-05-14T14:12:05Z,2018-05-14T14:12:05Z,5,4,1,3047,2,1,47.86416666666667,47.86416666666667
freeCodeCamp/freeCodeCamp,17159,MERGED,2018-05-13T19:48:34Z,2018-05-14T08:34:46Z,2018-05-14T08:34:47Z,1,1,1,13,2,1,12.77,12.77
freeCodeCamp/freeCodeCamp,17160,MERGED,2018-05-14T03:34:38Z,2018-05-14T08:33:46Z,2018-05-14T08:33:46Z,6,0,1,89,1,1,4.985555555555556,4.985555555555556
freeCodeCamp/freeCodeCamp,17162,MERGED,2018-05-14T13:20:07Z,2018-05-29T17:47:52Z,2018-05-29T17:47:53Z,1,1,1,2730,6,1,364.4625,364.4625
freeCodeCamp/freeCodeCamp,17164,MERGED,2018-05-14T15:06:07Z,2018-05-14T18:29:17Z,2018-05-14T18:29:17Z,1,1,1,2076,0,1,3.386111111111111,3.386111111111111
freeCodeCamp/freeCodeCamp,17166,MERGED,2018-05-14T17:30:58Z,2018-05-15T04:46:33Z,2018-05-15T04:46:34Z,1,1,1,1992,5,1,11.259722222222223,11.259722222222223
freeCodeCamp/freeCodeCamp,17171,MERGED,2018-05-15T12:29:54Z,2018-05-15T13:56:26Z,2018-05-15T13:56:26Z,232,741,23,149,1,1,1.4422222222222223,1.4422222222222223
freeCodeCamp/freeCodeCamp,17173,MERGED,2018-05-15T15:25:32Z,2018-05-16T14:22:43Z,2018-05-16T14:22:43Z,4,109,8,545,3,1,22.953055555555554,22.953055555555554
freeCodeCamp/freeCodeCamp,17181,MERGED,2018-05-17T18:56:53Z,2018-05-28T21:43:58Z,2018-05-28T21:43:58Z,5,232,4,1943,7,3,266.78472222222223,266.78472222222223
freeCodeCamp/freeCodeCamp,17187,MERGED,2018-05-19T11:46:48Z,2018-05-20T11:19:46Z,2018-05-20T11:19:46Z,906,1850,19,27,4,3,23.549444444444443,23.549444444444443
freeCodeCamp/freeCodeCamp,17197,MERGED,2018-05-20T17:22:13Z,2018-05-21T13:14:11Z,2018-05-21T13:14:11Z,0,462,1,79,0,1,19.86611111111111,19.86611111111111
freeCodeCamp/freeCodeCamp,17202,MERGED,2018-05-20T23:36:59Z,2018-05-21T15:21:16Z,2018-05-21T15:21:17Z,259,134,33,585,1,1,15.738055555555556,15.738055555555556
freeCodeCamp/freeCodeCamp,17217,MERGED,2018-05-22T12:41:37Z,2018-05-22T22:05:50Z,2018-05-22T22:05:50Z,36,19,4,0,5,4,9.403611111111111,9.403611111111111
freeCodeCamp/freeCodeCamp,17219,MERGED,2018-05-23T05:34:51Z,2018-05-23T07:29:35Z,2018-05-23T07:29:35Z,2,2,1,1085,0,1,1.9122222222222223,1.9122222222222223
freeCodeCamp/freeCodeCamp,17237,MERGED,2018-05-25T12:38:20Z,2018-05-25T15:49:48Z,2018-05-25T15:49:48Z,71,35,11,1926,0,1,3.1911111111111112,3.1911111111111112
freeCodeCamp/freeCodeCamp,17238,MERGED,2018-05-25T17:45:44Z,2018-05-28T21:34:57Z,2018-05-28T21:34:57Z,231,107,12,29,9,10,75.82027777777778,75.82027777777778
freeCodeCamp/freeCodeCamp,17239,MERGED,2018-05-25T19:36:37Z,2018-05-27T08:10:36Z,2018-05-27T08:10:36Z,2,2,1,2091,1,1,36.56638888888889,36.56638888888889
freeCodeCamp/freeCodeCamp,17242,MERGED,2018-05-26T08:02:30Z,2018-05-26T09:11:47Z,2018-05-26T09:11:47Z,7,0,1,0,0,1,1.1547222222222222,1.1547222222222222
freeCodeCamp/freeCodeCamp,17247,MERGED,2018-05-27T11:31:52Z,2018-05-27T13:30:23Z,2018-05-27T13:30:23Z,1,1,1,2237,0,1,1.9752777777777777,1.9752777777777777
freeCodeCamp/freeCodeCamp,17250,MERGED,2018-05-27T22:01:47Z,2018-05-28T16:31:59Z,2018-05-28T16:31:59Z,195,2,6,0,1,2,18.503333333333334,18.503333333333334
freeCodeCamp/freeCodeCamp,17252,MERGED,2018-05-28T17:24:33Z,2018-05-28T21:02:42Z,2018-05-28T21:02:42Z,27,8,1,241,0,1,3.6358333333333333,3.6358333333333333
freeCodeCamp/freeCodeCamp,17253,MERGED,2018-05-28T17:37:44Z,2018-05-28T21:04:46Z,2018-05-28T21:04:46Z,45,25,1,0,0,1,3.4505555555555554,3.4505555555555554
freeCodeCamp/freeCodeCamp,17254,MERGED,2018-05-28T21:28:08Z,2018-05-29T07:27:46Z,2018-05-29T07:27:46Z,2,2,1,98,0,1,9.99388888888889,9.99388888888889
freeCodeCamp/freeCodeCamp,17259,MERGED,2018-05-29T09:00:31Z,2018-05-29T13:08:56Z,2018-05-29T13:08:56Z,118,2,4,0,1,3,4.1402777777777775,4.1402777777777775
freeCodeCamp/freeCodeCamp,17314,MERGED,2018-05-31T02:51:54Z,2018-05-31T08:42:06Z,2018-05-31T08:42:06Z,20,10,5,1674,5,1,5.836666666666667,5.836666666666667
freeCodeCamp/freeCodeCamp,17333,MERGED,2018-05-31T14:10:31Z,2018-05-31T20:59:28Z,2018-05-31T20:59:28Z,25,45,3,130,0,1,6.815833333333333,6.815833333333333
freeCodeCamp/freeCodeCamp,17335,CLOSED,2018-05-31T14:42:39Z,,2018-08-02T15:26:19Z,1,1,1,1964,7,3,,1512.7277777777779
freeCodeCamp/freeCodeCamp,17364,MERGED,2018-06-01T09:24:46Z,2018-06-01T12:07:40Z,2018-06-01T12:07:40Z,1,1,1,2103,0,1,2.715,2.715
freeCodeCamp/freeCodeCamp,17367,CLOSED,2018-06-01T12:25:01Z,,2018-06-01T17:03:15Z,85,16,1,64,5,1,,4.637222222222222
freeCodeCamp/freeCodeCamp,17368,MERGED,2018-06-01T13:06:05Z,2018-06-01T17:07:28Z,2018-06-01T17:07:29Z,10,2,1,23,0,2,4.023055555555556,4.023055555555556
freeCodeCamp/freeCodeCamp,17370,MERGED,2018-06-01T15:56:06Z,2018-06-03T17:55:29Z,2018-06-03T17:55:30Z,88,37,1,1926,1,2,49.98972222222222,49.98972222222222
freeCodeCamp/freeCodeCamp,17388,MERGED,2018-06-02T08:50:12Z,2018-06-06T13:39:23Z,2018-06-06T13:39:23Z,289,63,1,2014,7,2,100.81972222222223,100.81972222222223
freeCodeCamp/freeCodeCamp,17429,MERGED,2018-06-04T04:29:27Z,2018-06-05T16:26:57Z,2018-06-05T16:26:57Z,1,1,1,1112,0,1,35.958333333333336,35.958333333333336
freeCodeCamp/freeCodeCamp,17430,MERGED,2018-06-04T05:48:56Z,2018-06-05T16:29:31Z,2018-06-05T16:29:31Z,6,6,1,1034,0,2,34.67638888888889,34.67638888888889
freeCodeCamp/freeCodeCamp,17433,MERGED,2018-06-04T08:20:24Z,2018-06-05T16:34:38Z,2018-06-05T16:34:39Z,0,6,1,2063,1,1,32.23722222222222,32.23722222222222
freeCodeCamp/freeCodeCamp,17445,MERGED,2018-06-05T17:21:24Z,2018-06-10T23:46:46Z,2018-06-10T23:46:47Z,3,3,1,1926,5,2,126.42277777777778,126.42277777777778
freeCodeCamp/freeCodeCamp,17459,MERGED,2018-06-06T10:49:52Z,2018-06-07T21:35:07Z,2018-06-07T21:35:07Z,330,19,12,1926,0,1,34.75416666666667,34.75416666666667
freeCodeCamp/freeCodeCamp,17470,MERGED,2018-06-06T17:26:15Z,2018-06-07T12:15:31Z,2018-06-07T12:15:31Z,44,25,4,28,1,1,18.82111111111111,18.82111111111111
freeCodeCamp/freeCodeCamp,17471,MERGED,2018-06-06T18:00:35Z,2018-06-10T23:45:19Z,2018-06-10T23:45:19Z,13,9,1,1958,14,3,101.74555555555555,101.74555555555555
freeCodeCamp/freeCodeCamp,17473,MERGED,2018-06-06T19:39:03Z,2018-06-11T00:02:33Z,2018-06-11T00:02:33Z,2,1,1,1015,7,1,100.39166666666667,100.39166666666667
freeCodeCamp/freeCodeCamp,17480,MERGED,2018-06-07T10:11:49Z,2018-06-11T00:03:57Z,2018-06-11T00:03:57Z,169,0,1,1926,10,4,85.86888888888889,85.86888888888889
freeCodeCamp/freeCodeCamp,17494,CLOSED,2018-06-07T19:09:45Z,,2018-06-10T15:29:50Z,0,0,0,1958,10,3,,68.33472222222223
freeCodeCamp/freeCodeCamp,17497,MERGED,2018-06-08T01:27:21Z,2018-06-21T20:16:18Z,2018-06-21T20:16:19Z,6986,5196,41,2152,5,1,330.81583333333333,330.81583333333333
freeCodeCamp/freeCodeCamp,17505,CLOSED,2018-06-08T21:33:26Z,,2018-09-26T12:08:28Z,152,116,1,0,3,15,,2630.583888888889
freeCodeCamp/freeCodeCamp,17514,MERGED,2018-06-09T21:37:14Z,2018-06-11T13:00:29Z,2018-06-11T13:00:29Z,3,0,1,2339,4,1,39.3875,39.3875
freeCodeCamp/freeCodeCamp,17526,MERGED,2018-06-10T20:14:00Z,2018-06-18T14:47:11Z,2018-06-18T14:47:11Z,102,84,1,1926,8,3,186.55305555555555,186.55305555555555
freeCodeCamp/freeCodeCamp,17528,MERGED,2018-06-10T21:48:46Z,2018-06-15T13:11:24Z,2018-06-15T13:11:25Z,1,1,1,3416,2,1,111.37722222222222,111.37722222222222
freeCodeCamp/freeCodeCamp,17578,MERGED,2018-06-14T02:20:49Z,2018-06-14T05:15:53Z,2018-06-14T05:15:53Z,12,12,10,1703,1,1,2.917777777777778,2.917777777777778
freeCodeCamp/freeCodeCamp,17608,MERGED,2018-06-17T11:23:39Z,2018-06-19T06:53:24Z,2018-06-19T06:53:25Z,1,1,1,1926,1,1,43.49583333333333,43.49583333333333
freeCodeCamp/freeCodeCamp,17609,CLOSED,2018-06-17T11:35:19Z,,2018-06-19T12:55:43Z,1,1,1,1947,4,1,,49.34
freeCodeCamp/freeCodeCamp,17625,MERGED,2018-06-18T22:54:41Z,2018-06-19T07:09:02Z,2018-06-19T07:09:02Z,5,5,1,2113,1,1,8.239166666666666,8.239166666666666
freeCodeCamp/freeCodeCamp,17630,MERGED,2018-06-19T06:33:33Z,2018-06-28T09:28:09Z,2018-06-28T09:28:09Z,25,25,3,0,5,3,218.91,218.91
freeCodeCamp/freeCodeCamp,17631,MERGED,2018-06-19T06:48:34Z,2018-06-21T12:14:29Z,2018-06-21T12:14:29Z,5,1,1,14,0,1,53.43194444444445,53.43194444444445
freeCodeCamp/freeCodeCamp,17644,CLOSED,2018-06-19T18:57:41Z,,2018-06-25T20:13:53Z,3,1,1,2007,1,1,,145.27
freeCodeCamp/freeCodeCamp,17651,MERGED,2018-06-20T04:44:29Z,2018-06-30T14:16:23Z,2018-06-30T14:16:23Z,19,0,4,2263,3,1,249.53166666666667,249.53166666666667
freeCodeCamp/freeCodeCamp,17653,MERGED,2018-06-20T09:20:32Z,2018-06-20T14:19:40Z,2018-06-20T14:19:40Z,100,32,3,592,1,1,4.985555555555556,4.985555555555556
freeCodeCamp/freeCodeCamp,17661,MERGED,2018-06-20T14:22:39Z,2018-06-22T11:42:04Z,2018-06-22T11:42:04Z,15,164641,388,0,1,2,45.32361111111111,45.32361111111111
freeCodeCamp/freeCodeCamp,17669,MERGED,2018-06-20T23:21:54Z,2018-06-26T14:37:52Z,2018-06-26T14:37:52Z,2,4,1,0,0,1,135.26611111111112,135.26611111111112
freeCodeCamp/freeCodeCamp,17678,MERGED,2018-06-21T20:41:31Z,2018-06-28T09:29:32Z,2018-06-28T09:29:32Z,7,7,7,2122,6,1,156.80027777777778,156.80027777777778
freeCodeCamp/freeCodeCamp,17728,MERGED,2018-06-26T19:12:46Z,2018-06-28T09:28:46Z,2018-06-28T09:28:46Z,0,63,1,0,0,1,38.266666666666666,38.266666666666666
freeCodeCamp/freeCodeCamp,17737,MERGED,2018-06-27T19:22:49Z,2018-06-29T20:29:21Z,2018-06-29T20:29:21Z,57,270,10,370,2,2,49.10888888888889,49.10888888888889
freeCodeCamp/freeCodeCamp,17747,MERGED,2018-06-28T15:34:58Z,2018-08-04T21:48:21Z,2018-08-04T21:48:21Z,4,556,11,0,4,5,894.2230555555556,894.2230555555556
freeCodeCamp/freeCodeCamp,17751,MERGED,2018-06-28T22:08:43Z,2018-06-29T14:25:14Z,2018-06-29T14:25:14Z,80,7,2,56,0,1,16.275277777777777,16.275277777777777
freeCodeCamp/freeCodeCamp,17776,MERGED,2018-06-30T14:41:33Z,2018-07-02T08:28:09Z,2018-07-02T08:28:09Z,725,749,3,1810,0,1,41.776666666666664,41.776666666666664
freeCodeCamp/freeCodeCamp,17801,MERGED,2018-07-02T08:11:55Z,2018-07-02T09:26:41Z,2018-07-02T09:26:41Z,1,1,1,2448,0,1,1.2461111111111112,1.2461111111111112
freeCodeCamp/freeCodeCamp,17805,MERGED,2018-07-02T12:16:33Z,2018-08-02T15:39:52Z,2018-08-02T15:39:52Z,43,9,6,2037,2,1,747.3886111111111,747.3886111111111
freeCodeCamp/freeCodeCamp,17830,CLOSED,2018-07-06T09:45:59Z,,2018-07-13T15:15:46Z,4,0,1,1926,2,1,,173.4963888888889
freeCodeCamp/freeCodeCamp,17851,CLOSED,2018-07-10T21:32:32Z,,2018-07-12T18:27:51Z,3,1,1,2208,2,1,,44.92194444444444
freeCodeCamp/freeCodeCamp,17876,MERGED,2018-07-14T02:04:36Z,2018-07-30T14:10:06Z,2018-07-30T14:10:07Z,1,4,1,207,7,3,396.09166666666664,396.09166666666664
freeCodeCamp/freeCodeCamp,17879,MERGED,2018-07-14T19:22:35Z,2018-07-18T04:50:20Z,2018-07-18T04:50:20Z,136,28,1,1913,2,1,81.4625,81.4625
freeCodeCamp/freeCodeCamp,17892,MERGED,2018-07-17T08:55:40Z,2018-07-28T07:38:54Z,2018-07-28T07:38:54Z,4,4,2,1928,1,1,262.72055555555556,262.72055555555556
freeCodeCamp/freeCodeCamp,17893,CLOSED,2018-07-17T14:58:45Z,,2018-08-11T10:51:16Z,4,1,1,1057,2,3,,595.8752777777778
freeCodeCamp/freeCodeCamp,17903,MERGED,2018-07-20T00:35:20Z,2018-07-26T19:06:18Z,2018-07-26T19:06:18Z,6,2,2,2705,1,3,162.51611111111112,162.51611111111112
freeCodeCamp/freeCodeCamp,17933,CLOSED,2018-07-26T22:02:08Z,,2018-08-28T16:10:42Z,4,1,2,2152,2,1,,786.1427777777777
freeCodeCamp/freeCodeCamp,17936,MERGED,2018-07-27T05:54:31Z,2018-07-27T08:12:47Z,2018-07-27T08:12:47Z,13,13,13,0,0,1,2.3044444444444445,2.3044444444444445
freeCodeCamp/freeCodeCamp,17939,MERGED,2018-07-27T14:54:02Z,2018-07-27T19:53:02Z,2018-07-27T19:53:02Z,4,4,2,0,0,1,4.983333333333333,4.983333333333333
freeCodeCamp/freeCodeCamp,17940,CLOSED,2018-07-27T20:43:10Z,,2018-08-28T16:09:47Z,10026,6964,53,0,0,1,,763.4436111111111
freeCodeCamp/freeCodeCamp,17948,MERGED,2018-07-29T06:22:12Z,2018-08-19T15:48:24Z,2018-08-19T15:48:24Z,20,20,5,2309,1,1,513.4366666666666,513.4366666666666
freeCodeCamp/freeCodeCamp,17960,MERGED,2018-07-31T19:06:13Z,2018-08-23T07:26:59Z,2018-08-23T07:26:59Z,45,133,1,2112,1,1,540.3461111111111,540.3461111111111
freeCodeCamp/freeCodeCamp,17963,MERGED,2018-08-01T05:20:04Z,2018-08-01T13:14:15Z,2018-08-01T13:14:15Z,19,15,5,0,0,1,7.9030555555555555,7.9030555555555555
freeCodeCamp/freeCodeCamp,17968,MERGED,2018-08-02T14:50:16Z,2018-08-27T19:02:34Z,2018-08-27T19:02:34Z,149,60,7,2107,7,2,604.205,604.205
freeCodeCamp/freeCodeCamp,17969,MERGED,2018-08-02T20:13:06Z,2018-08-02T21:38:12Z,2018-08-02T21:38:12Z,99,65,6,0,0,2,1.4183333333333332,1.4183333333333332
freeCodeCamp/freeCodeCamp,18004,MERGED,2018-08-11T12:13:57Z,2018-08-29T16:33:47Z,2018-08-29T16:33:47Z,5,1,1,2912,1,1,436.3305555555556,436.3305555555556
freeCodeCamp/freeCodeCamp,18011,MERGED,2018-08-13T20:21:34Z,2018-08-15T09:04:39Z,2018-08-15T09:04:39Z,12,2,1,111,2,1,36.71805555555556,36.71805555555556
freeCodeCamp/freeCodeCamp,18059,MERGED,2018-08-28T17:06:35Z,2019-09-26T16:45:28Z,2019-09-26T16:45:29Z,86,82,19,36,13,4,9455.648055555555,9455.648055555555
freeCodeCamp/freeCodeCamp,18071,MERGED,2018-09-01T05:54:46Z,2018-09-01T10:59:14Z,2018-09-01T10:59:14Z,9,4,1,1825,0,1,5.0744444444444445,5.0744444444444445
freeCodeCamp/freeCodeCamp,18078,MERGED,2018-09-02T22:11:05Z,2018-09-04T14:11:18Z,2018-09-04T14:11:18Z,1,1,1,2088,0,2,40.00361111111111,40.00361111111111
freeCodeCamp/freeCodeCamp,18080,MERGED,2018-09-03T10:29:42Z,2018-09-03T12:17:50Z,2018-09-03T12:17:50Z,25286,56709,519,104,1,2,1.8022222222222222,1.8022222222222222
freeCodeCamp/freeCodeCamp,18100,MERGED,2018-09-07T17:58:10Z,2018-09-09T09:50:18Z,2018-09-09T09:50:18Z,10,2,2,1552,0,2,39.86888888888889,39.86888888888889
freeCodeCamp/freeCodeCamp,18130,CLOSED,2018-09-13T03:55:25Z,,2018-10-10T20:13:00Z,560,232,19,2004,2,1,,664.2930555555556
freeCodeCamp/freeCodeCamp,18143,MERGED,2018-09-17T02:48:49Z,2018-09-19T14:21:31Z,2018-09-19T14:21:31Z,6,5,1,2482,0,1,59.545,59.545
freeCodeCamp/freeCodeCamp,18149,CLOSED,2018-09-19T06:51:42Z,,2018-09-25T18:12:46Z,1,1,1,1651,0,1,,155.35111111111112
freeCodeCamp/freeCodeCamp,18152,MERGED,2018-09-19T15:04:29Z,2018-09-26T13:35:10Z,2018-09-26T13:35:10Z,84,97,2,490,0,2,166.5113888888889,166.5113888888889
freeCodeCamp/freeCodeCamp,18155,MERGED,2018-09-19T20:57:37Z,2018-09-25T17:00:43Z,2018-09-25T17:00:43Z,3,6,2,2670,1,1,140.05166666666668,140.05166666666668
freeCodeCamp/freeCodeCamp,18160,MERGED,2018-09-20T22:53:27Z,2018-09-21T17:03:25Z,2018-09-21T17:03:26Z,4356,4356,2,1810,0,1,18.16611111111111,18.16611111111111
freeCodeCamp/freeCodeCamp,18167,MERGED,2018-09-23T12:59:53Z,2018-09-25T16:54:15Z,2018-09-25T16:54:15Z,4,4,1,1977,0,1,51.90611111111111,51.90611111111111
freeCodeCamp/freeCodeCamp,18206,CLOSED,2018-10-01T10:25:26Z,,2018-10-02T22:24:58Z,37,37,1,1944,2,1,,35.992222222222225
freeCodeCamp/freeCodeCamp,18212,MERGED,2018-10-01T13:51:06Z,2018-10-02T22:17:58Z,2018-10-02T22:17:58Z,1,1,1,1996,1,3,32.44777777777778,32.44777777777778
freeCodeCamp/freeCodeCamp,18217,CLOSED,2018-10-01T20:23:05Z,,2018-10-02T06:57:21Z,1,1,1,1926,1,1,,10.571111111111112
freeCodeCamp/freeCodeCamp,18218,CLOSED,2018-10-01T20:23:51Z,,2018-10-02T06:25:48Z,2,1,1,1926,0,1,,10.0325
freeCodeCamp/freeCodeCamp,18219,CLOSED,2018-10-01T20:24:38Z,,2018-10-02T06:56:50Z,1,1,1,1926,1,1,,10.536666666666667
freeCodeCamp/freeCodeCamp,18220,CLOSED,2018-10-01T20:25:29Z,,2018-10-02T06:58:36Z,1,1,1,1926,1,1,,10.551944444444445
freeCodeCamp/freeCodeCamp,18221,CLOSED,2018-10-01T20:26:11Z,,2018-10-02T06:55:07Z,2,2,1,1926,1,1,,10.482222222222223
freeCodeCamp/freeCodeCamp,18241,CLOSED,2018-10-03T02:48:25Z,,2018-10-08T21:09:40Z,3,3,2,2018,1,1,,138.35416666666666
freeCodeCamp/freeCodeCamp,18242,CLOSED,2018-10-03T03:44:51Z,,2018-10-08T21:05:11Z,0,1,1,2406,3,1,,137.3388888888889
freeCodeCamp/freeCodeCamp,18245,CLOSED,2018-10-03T15:17:40Z,,2018-10-08T20:59:38Z,1,1,1,1012,4,1,,125.69944444444444
freeCodeCamp/freeCodeCamp,18246,MERGED,2018-10-03T16:20:18Z,2018-10-10T20:05:30Z,2018-10-10T20:05:30Z,1582,1167,32,0,0,2,171.75333333333333,171.75333333333333
freeCodeCamp/freeCodeCamp,18251,MERGED,2018-10-04T03:26:13Z,2018-10-06T13:35:47Z,2018-10-06T13:35:47Z,2,2,1,1922,1,3,58.159444444444446,58.159444444444446
freeCodeCamp/freeCodeCamp,18255,MERGED,2018-10-04T19:18:40Z,2018-10-06T13:35:12Z,2018-10-06T13:35:12Z,1,1,1,1962,0,2,42.275555555555556,42.275555555555556
freeCodeCamp/freeCodeCamp,18261,MERGED,2018-10-05T23:54:29Z,2018-10-06T01:39:37Z,2018-10-06T01:39:37Z,50,35,4,1926,1,1,1.7522222222222221,1.7522222222222221
freeCodeCamp/freeCodeCamp,18263,MERGED,2018-10-06T00:41:06Z,2018-10-06T13:42:55Z,2018-10-06T13:42:55Z,518,0,1,14,1,1,13.030277777777778,13.030277777777778
freeCodeCamp/freeCodeCamp,18264,MERGED,2018-10-06T01:42:10Z,2018-10-07T09:21:11Z,2018-10-07T09:21:11Z,6686,678,20,2062,1,4,31.650277777777777,31.650277777777777
freeCodeCamp/freeCodeCamp,18268,MERGED,2018-10-06T23:11:10Z,2018-10-07T07:54:53Z,2018-10-07T07:54:53Z,2,2,1,1926,1,1,8.72861111111111,8.72861111111111
freeCodeCamp/freeCodeCamp,18270,MERGED,2018-10-07T09:59:21Z,2018-10-07T16:45:22Z,2018-10-07T16:45:22Z,4,3,1,0,0,1,6.766944444444444,6.766944444444444
freeCodeCamp/freeCodeCamp,18279,MERGED,2018-10-08T07:41:30Z,2018-10-08T10:38:31Z,2018-10-08T10:38:31Z,2,2,1,1882,1,2,2.950277777777778,2.950277777777778
freeCodeCamp/freeCodeCamp,18281,MERGED,2018-10-08T11:24:48Z,2018-10-09T10:02:37Z,2018-10-09T10:02:37Z,121,92,6,1927,3,1,22.630277777777778,22.630277777777778
freeCodeCamp/freeCodeCamp,18289,MERGED,2018-10-08T21:59:43Z,2018-10-10T08:29:40Z,2018-10-10T08:29:40Z,2,2,1,1951,1,2,34.49916666666667,34.49916666666667
freeCodeCamp/freeCodeCamp,18290,MERGED,2018-10-08T22:01:23Z,2018-10-09T09:54:54Z,2018-10-09T09:54:54Z,0,1,1,2352,0,1,11.891944444444444,11.891944444444444
freeCodeCamp/freeCodeCamp,18296,MERGED,2018-10-10T02:41:17Z,2018-10-10T08:26:46Z,2018-10-10T08:26:46Z,3,3,3,2014,1,1,5.758055555555556,5.758055555555556
freeCodeCamp/freeCodeCamp,18315,MERGED,2018-10-11T15:13:27Z,2018-10-11T19:17:01Z,2018-10-11T19:17:01Z,1,0,1,2034,1,1,4.059444444444445,4.059444444444445
freeCodeCamp/freeCodeCamp,18316,MERGED,2018-10-11T15:44:24Z,2018-10-11T19:17:35Z,2018-10-11T19:17:35Z,1,1,1,2017,1,1,3.5530555555555554,3.5530555555555554
freeCodeCamp/freeCodeCamp,18322,MERGED,2018-10-11T20:06:09Z,2018-10-12T10:37:07Z,2018-10-12T10:37:07Z,91,3,1,1295,3,1,14.516111111111112,14.516111111111112
freeCodeCamp/freeCodeCamp,18323,MERGED,2018-10-11T21:03:58Z,2018-10-12T10:39:04Z,2018-10-12T10:39:04Z,106,3,1,2958,1,1,13.585,13.585
freeCodeCamp/freeCodeCamp,18324,MERGED,2018-10-11T21:10:05Z,2018-10-12T10:40:16Z,2018-10-12T10:40:16Z,34,3,1,1511,1,1,13.503055555555555,13.503055555555555
